Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-27.438552856445312,-12.579989753211653,-14.871005343698444,-54.889547953355404
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00091894222295455907,-0.006409236954076929,-0.0073281791770314873
20,21 Mining,0,-0.0037270357809445339,-0.0019780603873292188,-0.0057050961682737532
41,22 Utilities,0,-0.033147949152687949,-0.023698017752311628,-0.056845966904999573
52,23 Construction,0,-0.20908412494404938,-0.14301764182034482,-0.3521017667643942
65,31-33 Manufacturing,0,-0.16505449749670392,-0.052082861475823937,-0.21713735897252787
395,42 Wholesale Trade,-27.438552856445312,-0.69709089269384372,-0.3899186068392726,-28.52556235597843
396,44-45 Retail trade,0,-0.18873682778529957,-2.1572548101354494,-2.3459916379207488
408,48-49 Transportation & Warehousing,0,-1.9629977129587262,-0.22408683173208807,-2.1870845446908143
417,51-56 Professional Services,0,-7.4169216092773684,-3.3563881216687022,-10.773309730946069
472,"61-72 Educational, Health, Recreation Service",0,-1.8969432226802272,-8.5103970213882736,-10.4073402440685
520,92 Government & non NAICs,0,-0.0053669382188463715,-0.0057741335447722116,-0.011141071763618584
