Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.0482718944549561,-0.44167002815430445,-0.42291699070270955,-1.9128589133119702
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00014247304814374063,-0.0030138968578713394,-0.0031563699060150802
20,21 Mining,0,-0.0024295268669558474,-0.0012395439589003305,-0.0036690708258561777
41,22 Utilities,0,-0.0027462317706741352,-0.0019739418596830035,-0.0047201736303571383
52,23 Construction,0,-0.0092670467900895,-0.0055330360384767503,-0.014800082828566251
65,31-33 Manufacturing,0,-0.0026202226851020846,-0.00041375999023366273,-0.0030339826753357471
395,42 Wholesale Trade,-1.0482718944549561,-0.0098990033718351807,-0.0050872044316107789,-1.063258102258402
396,44-45 Retail trade,0,-0.006609586840015026,-0.075948002098575718,-0.082557588938590748
408,48-49 Transportation & Warehousing,0,-0.11110968979975031,-0.013370216612469364,-0.12447990641221966
417,51-56 Professional Services,0,-0.23788174485693878,-0.089608774935648131,-0.32749051979258698
472,"61-72 Educational, Health, Recreation Service",0,-0.05896450212479986,-0.22672861391924049,-0.2856931160440403
520,92 Government & non NAICs,0,0,0,0
