Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2423564.2999999998,-555134.74225054064,-413883.14727145841,-3392582.1895219982
1,"11 Ag, Forestry, Fish & Hunting",0,-29.44861406596463,-443.74147046916096,-473.19008453512555
20,21 Mining,0,-134.461608239003,-159.34526888613124,-293.80687712513424
41,22 Utilities,0,-18087.287887966213,-11296.88808053008,-29384.175968496285
52,23 Construction,0,-12376.119145951263,-7200.4835768766898,-19576.602722827953
65,31-33 Manufacturing,0,-4087.9804036136466,-3168.6246838224151,-7256.6050874360644
395,42 Wholesale Trade,-2423564.2999999998,-51750.67283021193,-23655.854286548802,-2498970.8271167604
396,44-45 Retail trade,0,-4212.7120464484487,-52179.291256596029,-56392.003303044476
408,48-49 Transportation & Warehousing,0,-100091.97578569365,-11903.41321067872,-111995.38899637239
417,51-56 Professional Services,0,-325161.21233612252,-172303.38588180183,-497464.5982179243
472,"61-72 Educational, Health, Recreation Service",0,-38767.771373789772,-131104.91591603227,-169872.68728982206
520,92 Government & non NAICs,0,-435.10021843823631,-467.20363921626256,-902.30385765449887
