Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-0.2391868382692337,-0.083050034066678269,-0.0346766912681215,-0.35691356360403348
1,"11 Ag, Forestry, Fish & Hunting",0,-2.6594091454613911E-05,-0.00017589219997145929,-0.00020248629142607323
20,21 Mining,0,-5.7052753757625193E-05,-2.270085976092559E-05,-7.9753613518550776E-05
41,22 Utilities,0,-0.00040715004923306283,-0.00015595311135455209,-0.00056310316058761495
52,23 Construction,0,-0.0013749038931787202,-0.00035441306921771233,-0.0017293169623964326
65,31-33 Manufacturing,0,-0.00018294316890237275,-1.6492832593916599E-05,-0.00019943600149628931
395,42 Wholesale Trade,-0.2391868382692337,-0.0013455707557404558,-0.00028504814694394663,-0.2408174571719181
396,44-45 Retail trade,0,-0.00078080698706830675,-0.0054360974751090623,-0.006216904462177369
408,48-49 Transportation & Warehousing,0,-0.016487179299775515,-0.0011378639556410169,-0.017625043255416532
417,51-56 Professional Services,0,-0.049961109566513048,-0.0065751340285408934,-0.056536243595053957
472,"61-72 Educational, Health, Recreation Service",0,-0.012426723501054541,-0.020517095588988014,-0.032943819090042563
520,92 Government & non NAICs,0,0,0,0
