Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-7.2380003929138184,-4.2842043370214551,-1.8987142598482056,-13.42091898978348
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00068575678258949043,-0.0068315213709526229,-0.0075172781535421136
20,21 Mining,0,-0.0013968110675096613,-0.00065845338071383473,-0.0020552644482234959
41,22 Utilities,0,0,0,0
52,23 Construction,0,-0.071571098498683899,-0.028753333968611357,-0.10032443246729525
65,31-33 Manufacturing,0,-0.24940826115570097,-0.013780237698118475,-0.26318849885381951
395,42 Wholesale Trade,-7.2380003929138184,-0.16911516051807565,-0.061101087566537676,-7.4682166409984321
396,44-45 Retail trade,0,-0.071851830637337508,-0.33818231464459747,-0.41003414528193488
408,48-49 Transportation & Warehousing,0,-0.37234313204005359,-0.049024998930433078,-0.42136813097048664
417,51-56 Professional Services,0,-2.8760246224117241,-0.55146286538891454,-3.4274874878006383
472,"61-72 Educational, Health, Recreation Service",0,-0.47180766390978091,-0.8489194468993263,-1.3207271108091072
520,92 Government & non NAICs,0,0,0,0
