Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-106269.11,-21990.074250275014,-8163.7792755978553,-136422.96352587288
1,"11 Ag, Forestry, Fish & Hunting",0,-3.6664137988289891,-30.781721104470211,-34.448134903299206
20,21 Mining,0,-37.707727978044993,-13.819697091886212,-51.527425069931205
41,22 Utilities,0,-39.688870433830893,-31.764890419383885,-71.453760853214774
52,23 Construction,0,-1042.1527689745167,-225.27362035060537,-1267.4263893251221
65,31-33 Manufacturing,0,-80.988543130263579,-17.172451126610078,-98.160994256873693
395,42 Wholesale Trade,-106269.11,-1083.757411407234,-197.40529779502774,-107550.27270920227
396,44-45 Retail trade,0,-278.17059297754759,-1053.7648903134991,-1331.9354832910465
408,48-49 Transportation & Warehousing,0,-2615.6961708127255,-96.089983141420504,-2711.7861539541464
417,51-56 Professional Services,0,-14426.588733934588,-3923.1334727693593,-18349.722206703951
472,"61-72 Educational, Health, Recreation Service",0,-2381.6570168274352,-2574.5732514855931,-4956.2302683130301
520,92 Government & non NAICs,0,0,0,0
