Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-188824.98000000001,-41733.896470132131,-13556.053911232641,-244114.9303813648
1,"11 Ag, Forestry, Fish & Hunting",0,-46.294838087945287,-120.10790396215374,-166.40274205009905
20,21 Mining,0,-172.33047796698435,-19.813464566413813,-192.14394253339816
41,22 Utilities,0,0,0,0
52,23 Construction,0,-1525.203085240965,-352.63914925600488,-1877.8422344969699
65,31-33 Manufacturing,0,-482.35997341091871,-48.11999844859848,-530.47997185951726
395,42 Wholesale Trade,-188824.98000000001,-4625.8541959404829,-863.13731546545409,-194313.97151140595
396,44-45 Retail trade,0,-438.66540337223512,-1706.1820602376356,-2144.8474636098708
408,48-49 Transportation & Warehousing,0,-11724.361063864004,-655.19137210625604,-12379.55243597026
417,51-56 Professional Services,0,-19507.530885855478,-6808.7936345515573,-26316.324520407044
472,"61-72 Educational, Health, Recreation Service",0,-3211.2965463931191,-2982.069012638568,-6193.3655590316866
520,92 Government & non NAICs,0,0,0,0
