Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1432433.3000000001,-377764.23179325339,-200108.26578569962,-2010305.7975789532
1,"11 Ag, Forestry, Fish & Hunting",0,-81.498663135208545,-632.46930078387209,-713.96796391908049
20,21 Mining,0,-253.87596195308129,-132.68758998011219,-386.56355193319348
41,22 Utilities,0,0,0,0
52,23 Construction,0,-10307.885316185069,-4341.8540059223478,-14649.739322107416
65,31-33 Manufacturing,0,-35909.664701605121,-2459.6739206187794,-38369.338622223913
395,42 Wholesale Trade,-1432433.3000000001,-33468.663020932581,-12092.184424579538,-1477994.1474455122
396,44-45 Retail trade,0,-5091.3880229924944,-25041.720299362667,-30133.108322355165
408,48-49 Transportation & Warehousing,0,-36437.429059374554,-5782.4294414612305,-42219.858500835777
417,51-56 Professional Services,0,-229238.95379899655,-100621.43392209587,-329860.38772109238
472,"61-72 Educational, Health, Recreation Service",0,-26974.873248078718,-49003.812880895224,-75978.686128973932
520,92 Government & non NAICs,0,0,0,0
