Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-707021.25,-101590.08802168067,-81476.524078598755,-890087.86210027954
1,"11 Ag, Forestry, Fish & Hunting",0,-25.48049953150343,-453.9101316081302,-479.39063113963351
20,21 Mining,0,-11.694328480702836,-21.403863326458843,-33.098191807161683
41,22 Utilities,0,-1.9643826281878773,-2.5737573880468485,-4.5381400162347258
52,23 Construction,0,-2041.5462669832596,-1198.8674931243093,-3240.4137601075686
65,31-33 Manufacturing,0,-218.14766930786087,-217.6979617163677,-435.84563102422879
395,42 Wholesale Trade,-707021.25,-10085.195151865482,-3898.7390249587111,-721005.18417682417
396,44-45 Retail trade,0,-889.38183884679734,-12352.790415727162,-13242.172254573963
408,48-49 Transportation & Warehousing,0,-14644.652196573918,-1862.0344202750353,-16506.686616848954
417,51-56 Professional Services,0,-65192.486326873557,-37431.695584208064,-102624.18191108163
472,"61-72 Educational, Health, Recreation Service",0,-7463.3245477687033,-23052.786188355356,-30516.110736124057
520,92 Government & non NAICs,0,-1016.21481282069,-984.02523791112162,-2000.2400507318116
