Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-14.746744155883789,-5.1507870158893843,-2.7498520128774517,-22.647383184650625
1,"11 Ag, Forestry, Fish & Hunting",0,-0.001083439880126701,-0.0053053825784881983,-0.0063888224586148984
20,21 Mining,0,-0.00097245288356314448,-0.00063875003731748612,-0.0016112029208806304
41,22 Utilities,0,-0.022170252784674615,-0.0092345727987951497,-0.031404825583469763
52,23 Construction,0,-0.10273819215219425,-0.028222044497230807,-0.13096023664942505
65,31-33 Manufacturing,0,-0.023692375527554092,-0.0036456866734706616,-0.027338062201024756
395,42 Wholesale Trade,-14.746744155883789,-0.57651580958785043,-0.1681756827364817,-15.491435648208121
396,44-45 Retail trade,0,-0.069002836309446286,-0.50782034598594405,-0.57682318229539031
408,48-49 Transportation & Warehousing,0,-0.67739843768020602,-0.083601853969098305,-0.76100029164930438
417,51-56 Professional Services,0,-2.8377981092837974,-0.41309440241458706,-3.2508925116983853
472,"61-72 Educational, Health, Recreation Service",0,-0.83941510979997191,-1.5301132911860385,-2.3695284009860105
520,92 Government & non NAICs,0,0,0,0
