Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-785061.18999999994,-180320.6609715939,-177568.33310218586,-1142950.1840737795
1,"11 Ag, Forestry, Fish & Hunting",0,-3.4550009734247418,-58.415632548488908,-61.870633521913639
20,21 Mining,0,-204.16190280868796,-97.359306846124696,-301.52120965481271
41,22 Utilities,0,-8439.9731393998009,-5030.2016219791312,-13470.174761378932
52,23 Construction,0,-4669.656490213014,-2711.5526566460285,-7381.2091468590424
65,31-33 Manufacturing,0,-968.83579842976815,-438.81274740439585,-1407.648545834164
395,42 Wholesale Trade,-785061.18999999994,-12734.701200492331,-5696.9967138364564,-803492.88791432872
396,44-45 Retail trade,0,-2001.2618410716841,-20182.098290742855,-22183.360131814541
408,48-49 Transportation & Warehousing,0,-34282.18811666804,-6340.3478234845679,-40622.535940152608
417,51-56 Professional Services,0,-103720.29001635543,-70500.979728736987,-174221.26974509237
472,"61-72 Educational, Health, Recreation Service",0,-12833.439531307089,-66042.061395139972,-78875.500926447086
520,92 Government & non NAICs,0,-462.69793387465177,-469.50718482082408,-932.2051186954759
