Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1716066.3999999999,-573677.63514024694,-451804.59434773575,-2741548.6294879825
1,"11 Ag, Forestry, Fish & Hunting",0,-30.859330663202947,-679.45606075252113,-710.31539141572398
20,21 Mining,0,-9737.4241057456438,-7003.1491329102364,-16740.573238655878
41,22 Utilities,0,-20078.475226999977,-11802.596334629598,-31881.071561629578
52,23 Construction,0,-13789.051821756688,-7191.5207997916295,-20980.572621548316
65,31-33 Manufacturing,0,-21682.588303663251,-16786.269388179655,-38468.857691842873
395,42 Wholesale Trade,-1716066.3999999999,-41024.270501518156,-16730.439741658887,-1773821.110243177
396,44-45 Retail trade,0,-6225.5841955633023,-44678.633730031048,-50904.217925594348
408,48-49 Transportation & Warehousing,0,-76332.96239533319,-7577.8138248703135,-83910.776220203494
417,51-56 Professional Services,0,-343795.71473403327,-189581.15117478572,-533376.8659088189
472,"61-72 Educational, Health, Recreation Service",0,-40980.07803049971,-149772.46524284993,-190752.5432733497
520,92 Government & non NAICs,0,-0.6264944705021207,-1.0989172762479795,-1.7254117467501002
