Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2.0822646617889404,-0.69202651822620687,-0.59675268926512892,-3.371043869280276
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00013466522487562334,-0.0024891243579137959,-0.0026237895827894197
20,21 Mining,0,-0.0005420557961764086,-0.00035148842507969595,-0.00089354422125610461
41,22 Utilities,0,-0.0043002644574094097,-0.0024800496461361422,-0.0067803141035455514
52,23 Construction,0,-0.012232824997192551,-0.0062879602729413817,-0.018520785270133934
65,31-33 Manufacturing,0,-0.018900426333939842,-0.0021258992143467102,-0.021026325548286564
395,42 Wholesale Trade,-2.0822646617889404,-0.030096572022149728,-0.011664004780943028,-2.1240252385920328
396,44-45 Retail trade,0,-0.012091284365173101,-0.12184350572602581,-0.13393479009119891
408,48-49 Transportation & Warehousing,0,-0.14530847590160981,-0.016796635025027141,-0.16210511092663696
417,51-56 Professional Services,0,-0.37630773862371536,-0.089653246428000613,-0.46596098505171585
472,"61-72 Educational, Health, Recreation Service",0,-0.092112210503964953,-0.34306077538871455,-0.43517298589267966
520,92 Government & non NAICs,0,0,0,0
