Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2557546.5,-530004.26021061116,-318603.0873262675,-3406153.8475368787
1,"11 Ag, Forestry, Fish & Hunting",0,-88.914819257755298,-326.08490331813306,-414.99972257588831
20,21 Mining,0,-168.12077368823759,-119.65992898804176,-287.78070267627936
41,22 Utilities,0,-28609.563356194467,-11642.87434583627,-40252.437702030737
52,23 Construction,0,-14158.948601908738,-4087.5911669645075,-18246.539768873248
65,31-33 Manufacturing,0,-3524.3117920808882,-1191.9789816851801,-4716.2907737660671
395,42 Wholesale Trade,-2557546.5,-99985.868880987167,-29166.922196082516,-2686699.2910770695
396,44-45 Retail trade,0,-5062.6837349647067,-38714.251763624823,-43776.935498589519
408,48-49 Transportation & Warehousing,0,-83014.488928891937,-10137.710132456032,-93152.199061347957
417,51-56 Professional Services,0,-242625.2853555317,-114487.52124664329,-357112.80660217494
472,"61-72 Educational, Health, Recreation Service",0,-52766.073967105644,-108728.49266066869,-161494.56662777436
520,92 Government & non NAICs,0,0,0,0
