Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-310.99664306640625,-169.64503128558835,-247.64108454673374,-728.28275889872816
1,"11 Ag, Forestry, Fish & Hunting",0,-0.022667178767182026,-0.12964221694891806,-0.15230939571610008
20,21 Mining,0,-0.15806133353104138,-0.20533888097791614,-0.36340021450895749
41,22 Utilities,0,-0.31452084603294733,-0.33485440174733638,-0.64937524778028355
52,23 Construction,0,-2.2312250486109959,-2.1352799700831575,-4.3665050186941539
65,31-33 Manufacturing,0,-1.6237191464289091,-0.83002540899985877,-2.4537445554287687
395,42 Wholesale Trade,-310.99664306640625,-7.5146514550840386,-6.1613056142973699,-324.67260013578766
396,44-45 Retail trade,0,-2.0684636843510749,-35.778185499627455,-37.846649183978528
408,48-49 Transportation & Warehousing,0,-18.949588951822513,-4.2745613638734259,-23.22415031569594
417,51-56 Professional Services,0,-114.35478696791338,-63.770971514174519,-178.12575848208783
472,"61-72 Educational, Health, Recreation Service",0,-22.38982439070686,-133.98987752800355,-156.37970191871037
520,92 Government & non NAICs,0,-0.017522282339438238,-0.031042148000229593,-0.048564430339667827
