Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.0291767120361328,-0.29712097364484447,-0.16643986122242649,-1.4927375469034039
1,"11 Ag, Forestry, Fish & Hunting",0,-5.8592246240619723E-05,-0.0014450546576911286,-0.0015036469039317482
20,21 Mining,0,-0.0021895472859473799,-0.0005998140027280675,-0.0027893612886754479
41,22 Utilities,0,0,0,0
52,23 Construction,0,-0.0037255817635419852,-0.0011138492937634811,-0.0048394310573054659
65,31-33 Manufacturing,0,-0.0064547516904477301,-0.00026840687497861143,-0.0067231585654263445
395,42 Wholesale Trade,-1.0291767120361328,-0.011003957170594466,-0.0027222974455448968,-1.0429029666522722
396,44-45 Retail trade,0,-0.0046830967057318266,-0.034015271974865618,-0.038698368680597443
408,48-49 Transportation & Warehousing,0,-0.073825467972022218,-0.0038937118836346774,-0.077719179855656906
417,51-56 Professional Services,0,-0.13554592102499849,-0.027331605663458193,-0.16287752668845673
472,"61-72 Educational, Health, Recreation Service",0,-0.028663865240588671,-0.087621616591249618,-0.11628548183183829
520,92 Government & non NAICs,0,-0.030970192544731105,-0.0074282328345121815,-0.038398425379243289
