Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-318516.81,-58523.753089912032,-40210.167174435308,-417250.73026434734
1,"11 Ag, Forestry, Fish & Hunting",0,-7.3177717757501046,-61.590919999682278,-68.908691775432374
20,21 Mining,0,-27.431624618080242,-22.970773801259853,-50.402398419340095
41,22 Utilities,0,-2146.2074966990922,-1093.0701622099407,-3239.2776589090331
52,23 Construction,0,-2002.4856674925454,-831.2167995558093,-2833.7024670483547
65,31-33 Manufacturing,0,-369.01598356123475,-70.119700711358064,-439.13568427259264
395,42 Wholesale Trade,-318516.81,-1704.4046601390583,-613.79602906805746,-320835.01068920712
396,44-45 Retail trade,0,-654.62481912694875,-5774.3776386433055,-6429.0024577702534
408,48-49 Transportation & Warehousing,0,-10605.495767692695,-1118.5752744462777,-11724.071042138974
417,51-56 Professional Services,0,-35767.745748843328,-19688.81062050832,-55456.556369351667
472,"61-72 Educational, Health, Recreation Service",0,-5239.0235499633009,-10935.639255491296,-16174.662805454598
520,92 Government & non NAICs,0,0,0,0
