Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-0.78166824579238892,-0.33035706482090788,-0.21045872528687432,-1.3224840359001713
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00010639695681136257,-0.0013475357232156763,-0.0014539326800270388
20,21 Mining,0,-0.00053780612969848507,-0.00031693287826087377,-0.00085473900795935884
41,22 Utilities,0,-0.0015762246729920579,-0.00094491331582570199,-0.0025211379888177596
52,23 Construction,0,-0.0048848678789885332,-0.0020617316171127691,-0.0069465994961013027
65,31-33 Manufacturing,0,-0.00047021249196883998,-0.00048953840573064036,-0.00095975089769948017
395,42 Wholesale Trade,-0.78166824579238892,-0.0040954473917061583,-0.0015788295330189262,-0.78734252271711402
396,44-45 Retail trade,0,-0.004655024959740817,-0.042628898270940581,-0.047283923230681396
408,48-49 Transportation & Warehousing,0,-0.075088239168843135,-0.0059365484202731217,-0.081024787589116243
417,51-56 Professional Services,0,-0.19974061127025791,-0.049310798698051626,-0.24905140996830957
472,"61-72 Educational, Health, Recreation Service",0,-0.039202233899900588,-0.10584299842444439,-0.14504523232434496
520,92 Government & non NAICs,0,0,0,0
