Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-54.101821899414062,-26.157806808447575,-29.44189361276386,-109.70152232062549
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00135715386272655,-0.026520339464157786,-0.027877493326884335
20,21 Mining,0,-0.012411521610995565,-0.013015358936282539,-0.025426880547278107
41,22 Utilities,0,-0.030228375554467384,-0.027287573605823887,-0.057515949160291277
52,23 Construction,0,-0.42326351252900563,-0.3224319292863177,-0.74569544181532321
65,31-33 Manufacturing,0,-0.38454424185003211,-0.11468721777628362,-0.49923145962631565
395,42 Wholesale Trade,-54.101821899414062,-0.77806687899899696,-0.52209810156354586,-55.401986879976604
396,44-45 Retail trade,0,-0.36313383245291841,-5.3064633861853867,-5.6695972186383052
408,48-49 Transportation & Warehousing,0,-4.1716776571950298,-0.70710204370981589,-4.8787797009048468
417,51-56 Professional Services,0,-16.715384139540031,-6.6966988749376979,-23.412083014477737
472,"61-72 Educational, Health, Recreation Service",0,-3.2748973648409794,-15.697125376811652,-18.972022741652626
520,92 Government & non NAICs,0,-0.0028421300123928003,-0.008463410486893766,-0.011305540499286566
