Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-508255.63,-124478.58486795976,-81832.575417734464,-714566.7902856943
1,"11 Ag, Forestry, Fish & Hunting",0,-20.100331524575545,-156.39892680670681,-176.49925833128233
20,21 Mining,0,-457.53774567635219,-195.52960824204186,-653.06735391839402
41,22 Utilities,0,-3052.582113568561,-1525.3264445937389,-4577.9085581623003
52,23 Construction,0,-3025.3812144755484,-1694.1342488993851,-4719.5154633749335
65,31-33 Manufacturing,0,-587.94843308633256,-363.76192744684391,-951.71036053317641
395,42 Wholesale Trade,-508255.63,-12760.060302451835,-4626.6362966941997,-525642.32659914601
396,44-45 Retail trade,0,-1297.137273882227,-11891.858039160557,-13188.995313042786
408,48-49 Transportation & Warehousing,0,-25043.202311698777,-2185.5241388776253,-27228.726450576407
417,51-56 Professional Services,0,-66103.813443863124,-34195.250477431968,-100299.06392129511
472,"61-72 Educational, Health, Recreation Service",0,-9965.0376762660144,-23243.965545051717,-33209.003221317733
520,92 Government & non NAICs,0,-2165.7840214663979,-1754.1897645296851,-3919.9737859960833
