Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2.6276428699493408,-1.292951981818683,-0.77043898426763069,-4.6910338360356549
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00060997216940715906,-0.0048148604915692478,-0.0054248326609764074
20,21 Mining,0,-0.0023317283181083204,-0.00085683468120985697,-0.0031885629993181775
41,22 Utilities,0,-0.0032080140868900168,-0.001634385720891981,-0.0048423998077819965
52,23 Construction,0,-0.021711018066169055,-0.011684691420778545,-0.033395709486947603
65,31-33 Manufacturing,0,-0.0033856633390639177,-0.0011155678139209888,-0.0045012311529849056
395,42 Wholesale Trade,-2.6276428699493408,-0.06596853533740174,-0.023919355614105565,-2.7175307609008481
396,44-45 Retail trade,0,-0.018045761295360122,-0.15946021120217149,-0.17750597249753161
408,48-49 Transportation & Warehousing,0,-0.25001940285710383,-0.019113836152755095,-0.26913323900985897
417,51-56 Professional Services,0,-0.79984622336724331,-0.17296886176242007,-0.97281508512966353
472,"61-72 Educational, Health, Recreation Service",0,-0.11985745087548613,-0.368416478196887,-0.48827392907237294
520,92 Government & non NAICs,0,-0.0079682121064492718,-0.0064539012109207667,-0.014422113317370039
