Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-6178875,-1659326.3419643862,-1820045.3398984992,-9658246.681862887
1,"11 Ag, Forestry, Fish & Hunting",0,-117.63064365616059,-717.1333896282066,-834.76403328436709
20,21 Mining,0,-593.27789377106114,-352.42037178932918,-945.69826556039038
41,22 Utilities,0,-42853.876365287077,-30615.560185613274,-73469.436550900355
52,23 Construction,0,-34029.837552476238,-24099.656217509721,-58129.493769985958
65,31-33 Manufacturing,0,-22587.012944121339,-26765.210905755292,-49352.223849876631
395,42 Wholesale Trade,-6178875,-156977.57045924664,-87805.587793506624,-6423658.1582527533
396,44-45 Retail trade,0,-15049.098533663539,-170657.74280405464,-185706.84133771819
408,48-49 Transportation & Warehousing,0,-227596.32961848189,-29757.503839359189,-257353.83345784107
417,51-56 Professional Services,0,-1035612.658530866,-822355.41349473922,-1857968.0720256059
472,"61-72 Educational, Health, Recreation Service",0,-122338.27788315235,-625229.1632451067,-747567.44112825883
520,92 Government & non NAICs,0,-1570.7715396638378,-1689.9476514369176,-3260.7191911007553
