Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-659305.75,-106869.39879412562,-66837.757615926588,-833012.90641005209
1,"11 Ag, Forestry, Fish & Hunting",0,-13.440424274572724,-119.79220148993417,-133.23262576450688
20,21 Mining,0,-43.670558542894803,-29.726487824003907,-73.397046366898692
41,22 Utilities,0,-6827.2776956586167,-2886.4949954688864,-9713.7726911275022
52,23 Construction,0,-3638.6087403022357,-1092.653190206313,-4731.2619305085491
65,31-33 Manufacturing,0,-1090.7105043032714,-94.075695299036624,-1184.7861996023078
395,42 Wholesale Trade,-659305.75,-13505.985580861569,-4464.3666302275906,-677276.10221108911
396,44-45 Retail trade,0,-782.80399342610292,-6251.2138738586127,-7034.0178672847151
408,48-49 Transportation & Warehousing,0,-17170.211422837569,-2244.8169948839545,-19415.028417721522
417,51-56 Professional Services,0,-53496.447632344978,-33086.37262894342,-86582.820261288391
472,"61-72 Educational, Health, Recreation Service",0,-10300.242241573804,-16568.244917724831,-26868.487159298635
520,92 Government & non NAICs,0,0,0,0
