Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-220482.29999999999,-47330.35019778079,-45965.906246938452,-313778.55644471926
1,"11 Ag, Forestry, Fish & Hunting",0,-8.9821537301997143,-214.00132453746761,-222.98347826766727
20,21 Mining,0,-292.14553620778088,-175.24484285708783,-467.39037906486868
41,22 Utilities,0,-3606.055271758366,-2475.0117580021551,-6081.0670297605211
52,23 Construction,0,-1381.5545301900622,-862.51816563227578,-2244.0726958223377
65,31-33 Manufacturing,0,-363.02160160262639,-96.126395671471741,-459.1479972740982
395,42 Wholesale Trade,-220482.29999999999,-2082.0504897236824,-1069.9881675256049,-223634.33865724929
396,44-45 Retail trade,0,-452.10579107820939,-5341.6793469417535,-5793.7851380199636
408,48-49 Transportation & Warehousing,0,-11954.774450404597,-1639.1644172409178,-13593.938867645513
417,51-56 Professional Services,0,-22906.448341624662,-18379.119912135578,-41285.568253760248
472,"61-72 Educational, Health, Recreation Service",0,-4283.2120314605972,-15713.051916394143,-19996.263947854735
520,92 Government & non NAICs,0,0,0,0
