Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.5683029890060425,-0.49371842452401915,-0.38739417529997872,-2.4494155888300404
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00026469316610866213,-0.0012110200004691975,-0.0014757131665778592
20,21 Mining,0,-6.998992444372083E-05,-5.7640883872356623E-05,-0.00012763080831607745
41,22 Utilities,0,-0.0025433967825154863,-0.0013565922279005259,-0.0038999890104160122
52,23 Construction,0,-0.010863835401016462,-0.0044486303913088615,-0.015312465792325324
65,31-33 Manufacturing,0,-0.0044221135570200474,-0.00060924029467550355,-0.0050313538516955497
395,42 Wholesale Trade,-1.5683029890060425,-0.020085647219594781,-0.006154622075005476,-1.5945432583006427
396,44-45 Retail trade,0,-0.0099168094067427718,-0.075506719859870314,-0.085423529266613091
408,48-49 Transportation & Warehousing,0,-0.10337071855403594,-0.0036051683089724368,-0.10697588686300838
417,51-56 Professional Services,0,-0.26894394757612289,-0.065672732481775242,-0.33461668005789813
472,"61-72 Educational, Health, Recreation Service",0,-0.073237272936418379,-0.22877180877612879,-0.30200908171254726
520,92 Government & non NAICs,0,0,0,0
