Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2.1449244022369385,-0.91051818116332539,-0.44181287262072644,-3.4972554560209907
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00042141079134754375,-0.0019027726415612226,-0.0023241834329087662
20,21 Mining,0,-0.00072422985225136178,-0.00028596746880342754,-0.0010101973210547893
41,22 Utilities,0,-0.0013648622810690826,-0.00051332178579469772,-0.0018781840668637803
52,23 Construction,0,-0.023723461244788652,-0.0070080173972604902,-0.030731478642049143
65,31-33 Manufacturing,0,-0.0021246152420025676,-0.00046530366571534946,-0.0025899189077179152
395,42 Wholesale Trade,-2.1449244022369385,-0.022306057038537289,-0.0065839723009480378,-2.1738144315764241
396,44-45 Retail trade,0,-0.013129637797308191,-0.07244325370879641,-0.085572891506104587
408,48-49 Transportation & Warehousing,0,-0.15123215743914062,-0.0066067736041290253,-0.15783893104326965
417,51-56 Professional Services,0,-0.57814161597930114,-0.12105655165048901,-0.69919816762979048
472,"61-72 Educational, Health, Recreation Service",0,-0.1139882436993948,-0.22341048214426645,-0.33739872584366121
520,92 Government & non NAICs,0,-0.0033618897981842351,-0.001536456252962359,-0.0048983460511465944
