Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-374241.19,-78951.865641018318,-71487.554082086208,-524680.60972310451
1,"11 Ag, Forestry, Fish & Hunting",0,-14.211511732324418,-230.57994745213546,-244.79145918445991
20,21 Mining,0,-818.17738978307659,-618.00638485483648,-1436.1837746379129
41,22 Utilities,0,-2114.4332743367245,-1316.1787939471424,-3430.6120682838668
52,23 Construction,0,-1653.1789331838809,-1044.2084900342197,-2697.3874232181006
65,31-33 Manufacturing,0,-657.11426901945049,-287.45043730155624,-944.5647063210065
395,42 Wholesale Trade,-374241.19,-8364.7639942455571,-3314.9704083999886,-385920.92440264556
396,44-45 Retail trade,0,-966.43576808895818,-9329.2901403542146,-10295.725908443172
408,48-49 Transportation & Warehousing,0,-14716.910155060137,-1716.6036631446139,-16433.513818204752
417,51-56 Professional Services,0,-41895.037701419802,-27862.002303507335,-69757.040004927112
472,"61-72 Educational, Health, Recreation Service",0,-7751.6026441484055,-25768.263513090158,-33519.866157238561
520,92 Government & non NAICs,0,0,0,0
