Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-120754.92,-18049.163066975358,-10564.015128729199,-149368.09819570457
1,"11 Ag, Forestry, Fish & Hunting",0,-2.0349659949683803,-27.104471074030151,-29.139437068998522
20,21 Mining,0,-45.413912717056917,-15.36240772821815,-60.776320445275076
41,22 Utilities,0,-1204.9200414463878,-419.18905342738645,-1624.1090948737742
52,23 Construction,0,-743.30853891350444,-183.41190135821171,-926.72044027171614
65,31-33 Manufacturing,0,-19.13566272973808,-8.7862089539717534,-27.921871683709828
395,42 Wholesale Trade,-120754.92,-1133.3124752855365,-268.22272251036026,-122156.45519779589
396,44-45 Retail trade,0,-276.83248619728187,-1733.2305038364348,-2010.0629900337165
408,48-49 Transportation & Warehousing,0,-2398.755339090033,-165.39006731959452,-2564.1454064096279
417,51-56 Professional Services,0,-9947.9784224419072,-4678.1157914966843,-14626.094213938592
472,"61-72 Educational, Health, Recreation Service",0,-2277.471222158943,-3065.2020010243073,-5342.673223183252
520,92 Government & non NAICs,0,0,0,0
