Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-705841.25,-142847.1204680182,-95397.055228911064,-944085.42569692922
1,"11 Ag, Forestry, Fish & Hunting",0,-46.172338631721011,-551.15725713373297,-597.32959576545397
20,21 Mining,0,-298.96949599306959,-223.65031593163647,-522.61981192470603
41,22 Utilities,0,-5077.9990444181931,-2673.210630103963,-7751.2096745221561
52,23 Construction,0,-4100.6224366958122,-1950.933062672555,-6051.5554993683672
65,31-33 Manufacturing,0,-933.70986460291454,-718.21758042244051,-1651.9274450253558
395,42 Wholesale Trade,-705841.25,-16130.854410529137,-5464.4682247627961,-727436.57263529196
396,44-45 Retail trade,0,-1653.0607364048929,-12996.90372698988,-14649.964463394774
408,48-49 Transportation & Warehousing,0,-29630.021236339358,-3279.0776224452534,-32909.098858784615
417,51-56 Professional Services,0,-71696.174242654277,-41969.332629803728,-113665.50687245799
472,"61-72 Educational, Health, Recreation Service",0,-11761.040190268957,-24390.928997355131,-36151.96918762409
520,92 Government & non NAICs,0,-1518.4964714798844,-1179.1751812899456,-2697.67165276983
