Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-9.4968652725219727,-4.0963806726989009,-4.7765113427099006,-18.369757287930774
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00073053843934771812,-0.0038645547340770618,-0.0045950931734247786
20,21 Mining,0,-0.0006370457387238149,-0.00061927887411066592,-0.0012563246128344807
41,22 Utilities,0,-0.024313412270195959,-0.022149736475557496,-0.046463148745753455
52,23 Construction,0,-0.074290109470890861,-0.053281769069491523,-0.12757187854038238
65,31-33 Manufacturing,0,-0.02471565640499011,-0.0044876107805977266,-0.029203267185587856
395,42 Wholesale Trade,-9.4968652725219727,-0.17147686371324183,-0.10914764719047036,-9.7774897834256844
396,44-45 Retail trade,0,-0.064534024571152884,-0.84817461492073398,-0.91270863949188685
408,48-49 Transportation & Warehousing,0,-0.80561470244170086,-0.12679067177114517,-0.93240537421284608
417,51-56 Professional Services,0,-2.4533380799117483,-1.0443490959510053,-3.4976871758627532
472,"61-72 Educational, Health, Recreation Service",0,-0.46888109131474059,-2.5532677465200102,-3.0221488378347501
520,92 Government & non NAICs,0,-0.0078491484221681548,-0.010378616422700831,-0.018227764844868988
