Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-222056.88000000001,-35231.997060473739,-25987.369154803237,-283276.246215277
1,"11 Ag, Forestry, Fish & Hunting",0,-14.976506403621178,-132.08091335281227,-147.05741975643343
20,21 Mining,0,-65.615898637047238,-32.494381999399678,-98.11028063644693
41,22 Utilities,0,-3155.2257480989356,-1319.221946420703,-4474.4476945196384
52,23 Construction,0,-1205.3804249767693,-415.29487266634067,-1620.6752976431098
65,31-33 Manufacturing,0,-609.83178512156951,-138.10051652903115,-747.93230165060106
395,42 Wholesale Trade,-222056.88000000001,-1729.8427813339222,-520.74999918412163,-224307.47278051806
396,44-45 Retail trade,0,-497.58427074901124,-3631.5953068879617,-4129.1795776369736
408,48-49 Transportation & Warehousing,0,-6418.6602431444153,-540.81846880888293,-6959.4787119532975
417,51-56 Professional Services,0,-18500.941218801272,-11495.650701124487,-29996.591919925759
472,"61-72 Educational, Health, Recreation Service",0,-3033.9381832071749,-7761.3620478294961,-10795.300231036672
520,92 Government & non NAICs,0,0,0,0
