Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-374218.15999999997,-92333.270892663597,-48941.026877762924,-515492.45777042652
1,"11 Ag, Forestry, Fish & Hunting",0,-30.158795396882155,-110.49382935329859,-140.65262475018076
20,21 Mining,0,-99.468586219267607,-42.104615402078771,-141.57320162134639
41,22 Utilities,0,-1813.3655773527546,-682.00291661385165,-2495.3684939666064
52,23 Construction,0,-3065.5056661385879,-942.33076245889526,-4007.8364285974831
65,31-33 Manufacturing,0,-380.53453534704431,-182.30266905591557,-562.83720440295986
395,42 Wholesale Trade,-374218.15999999997,-3891.667082777014,-1148.6847824897031,-379258.51186526672
396,44-45 Retail trade,0,-842.39611781606322,-4637.8602438466605,-5480.256361662724
408,48-49 Transportation & Warehousing,0,-12591.121343363458,-638.13978995570176,-13229.26113331916
417,51-56 Professional Services,0,-60782.144976058567,-26080.680998498145,-86862.825974556705
472,"61-72 Educational, Health, Recreation Service",0,-7797.7613803073045,-14001.513722847949,-21799.275103155254
520,92 Government & non NAICs,0,-1039.1468318866564,-474.912547240724,-1514.0593791273805
