Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-13125617,-3209785.983315229,-3493241.1117985067,-19828644.095113732
1,"11 Ag, Forestry, Fish & Hunting",0,-105.20008575663839,-1585.2375470448062,-1690.4376328014448
20,21 Mining,0,-1899.1168361690445,-2065.8611743157153,-3964.9780104847596
41,22 Utilities,0,-40127.882782353059,-34170.682173979039,-74298.56495633212
52,23 Construction,0,-68318.019678266137,-54242.929015459675,-122560.94869372582
65,31-33 Manufacturing,0,-75764.605753907192,-56822.565568380676,-132587.1713222879
395,42 Wholesale Trade,-13125617,-188766.42709934712,-126665.96649673049,-13441049.393596077
396,44-45 Retail trade,0,-28955.556814662294,-432662.42041551229,-461617.97723017453
408,48-49 Transportation & Warehousing,0,-531821.77632879559,-107952.87072375181,-639774.64705254743
417,51-56 Professional Services,0,-2040462.9179315704,-1551611.1478605054,-3592074.0657920758
472,"61-72 Educational, Health, Recreation Service",0,-233542.78854756488,-1125396.8371193477,-1358939.6256669124
520,92 Government & non NAICs,0,-21.691456836823022,-64.593703478825589,-86.285160315648611
