Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-11.519959449768066,-4.9037092131285283,-3.7170013279854448,-20.140669990882042
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00045498749678830777,-0.0061726726619063237,-0.0066276601586946335
20,21 Mining,0,-0.00096068648168525644,-0.0010792045753139203,-0.0020398910569991769
41,22 Utilities,0,-0.014983329889791308,-0.01025968752729029,-0.025243017417081598
52,23 Construction,0,-0.073257077704169005,-0.040727863019636011,-0.11398494072380501
65,31-33 Manufacturing,0,-0.0067779292520000478,-0.0016716249519678078,-0.008449554203967858
395,42 Wholesale Trade,-11.519959449768066,-0.24598715838036786,-0.11244368540095662,-11.878390293549391
396,44-45 Retail trade,0,-0.058323888137489253,-0.71576414693885371,-0.77408803507634294
408,48-49 Transportation & Warehousing,0,-0.92990293080321718,-0.096644735863160011,-1.0265476666663773
417,51-56 Professional Services,0,-2.9687837850632142,-0.74419231820070619,-3.7129761032639199
472,"61-72 Educational, Health, Recreation Service",0,-0.60257640438067583,-1.9862188441540183,-2.588795248534693
520,92 Government & non NAICs,0,-0.0017010355391304571,-0.0018265446916358211,-0.0035275802307662783
