Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-0.7565266489982605,-0.27481803672344168,-0.15597815808362486,-1.1873228438053272
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00013664632223590607,-0.0010066342174981824,-0.0011432805397340881
20,21 Mining,0,-7.142739167068855E-05,-3.8199725523625889E-05,-0.00010962711719431446
41,22 Utilities,0,-0.0017452980462432596,-0.00074519134177551813,-0.0024904893880187779
52,23 Construction,0,-0.0079092177985999029,-0.002627178369523555,-0.01053639616812346
65,31-33 Manufacturing,0,-0.0012472392733811149,-0.0001089220211157357,-0.0013561612944968508
395,42 Wholesale Trade,-0.7565266489982605,-0.0054946113140847703,-0.0015713264185115499,-0.76359258673085684
396,44-45 Retail trade,0,-0.0043190865069069745,-0.026001030274727686,-0.030320116781634661
408,48-49 Transportation & Warehousing,0,-0.037509451276170655,-0.0022694549085275012,-0.039778906184698155
417,51-56 Professional Services,0,-0.16962304925599486,-0.031899650257165076,-0.20152269951315999
472,"61-72 Educational, Health, Recreation Service",0,-0.046762009538153522,-0.089710570549256435,-0.13647258008740998
520,92 Government & non NAICs,0,0,0,0
